id,name,team,1,2,3,4,5,total
7490,Mason Greenwood,Manchester United,0.3206,0.0652,0.0913,-,-,0.4771
7768,Mason Mount,Chelsea,0.0102,0.0125,0.31,-,0.1368,0.4695
3600,Serge Aurier,Tottenham,-,-,-,0.4603,0.0,0.4603
605,Jordan Henderson,Liverpool,0.0191,0.0,-,-,0.437,0.4561
3491,Romain Saiss,Wolverhampton Wanderers,0.4355,0.0,0.0,0.0204,-,0.4559
644,Erik Lamela,Tottenham,-,0.2173,0.0756,0.16,-,0.4529
769,Jonjo Shelvey,Newcastle United,0.2048,0.0641,0.0436,0.0,0.1178,0.4303
7721,Conor Hourihane,Aston Villa,0.0436,0.3805,-,-,-,0.4241
6651,Grady Diangana,West Bromwich Albion,0.1402,0.0882,0.141,0.0409,-,0.4103
6163,Nélson Semedo,Wolverhampton Wanderers,-,-,0.0,0.4044,-,0.4044
579,Nathan Aké,Manchester City,0.0,0.4018,0.0,0.0,-,0.4018
318,Pierre-Emerick Aubameyang,Arsenal,0.2826,0.0473,0.0,0.071,0.0,0.4009
5681,Giovani Lo Celso,Tottenham,-,0.0935,0.2946,-,-,0.3881
7726,Ezri Konsa Ngoyo,Aston Villa,0.0523,0.0,0.0,0.3331,-,0.3854
643,Eric Dier,Tottenham,0.0,0.0,0.3824,0.0,-,0.3824
8722,Ezgjan Alioski,Leeds,-,0.0783,0.0,0.2831,-,0.3614
672,Jordan Ayew,Crystal Palace,0.0447,0.3096,0.0,0.0,-,0.3543
770,Ayoze Pérez,Leicester,0.0662,0.0849,-,0.0,0.2013,0.3524
1791,Trent Alexander-Arnold,Liverpool,0.0,0.0994,0.0371,0.0751,0.1327,0.3443
5656,Nicolas Pepe,Arsenal,0.0,0.0464,0.0,0.0929,0.1991,0.3384
6827,Bobby Reid,Fulham,0.0055,0.2815,0.0471,0.0,-,0.3341
2251,Gareth Bale,Tottenham,-,-,-,-,0.3288,0.3288
1228,Bruno Fernandes,Manchester United,0.1288,0.0,0.0,0.199,-,0.3278
6852,Matt Doherty,Tottenham,0.3147,0.0,0.0,-,-,0.3147
1017,Matej Vydra,Burnley,0.245,0.0695,0.0,-,-,0.3145
5247,Naby Keita,Liverpool,0.0941,0.0,0.0542,0.1519,-,0.3002
1746,Jeff Hendrick,Newcastle United,0.1035,0.016,0.0539,0.0757,0.0506,0.2997
1234,Dennis Praet,Leicester,0.0865,0.2068,0.0,-,0.0,0.2933
7722,Trézéguet,Aston Villa,0.1304,0.0411,0.0258,0.0952,-,0.2925
5595,Daniel James,Manchester United,0.0481,-,-,0.241,-,0.2891
8821,Donny van de Beek,Manchester United,0.2827,0.0,0.0,0.0,-,0.2827
3428,Hélder Costa,Leeds,0.0,0.1674,0.0382,0.0729,-,0.2785
6144,Sébastien Haller,West Ham,0.1435,0.0,0.1303,0.0,-,0.2738
6840,Neeskens Kebano,Fulham,0.0454,0.0526,0.0134,0.161,-,0.2724
843,James Ward-Prowse,Southampton,0.0846,0.177,0.0,0.0,0.0,0.2616
537,Andy Carroll,Newcastle United,0.2452,0.0,0.013,-,-,0.2582
6249,Davinson Sánchez,Tottenham,-,0.0,0.1339,0.1198,0.0,0.2537
6853,Rúben Neves,Wolverhampton Wanderers,0.0,0.0875,0.086,0.0647,-,0.2382
8323,Josh Brownhill,Burnley,0.1064,0.1296,0.0,-,-,0.236
5543,Gabriel Jesus,Manchester City,0.2359,-,-,-,-,0.2359
6382,Pedro Neto,Wolverhampton Wanderers,0.0,0.0854,0.03,0.1198,-,0.2352
645,Dele Alli,Tottenham,0.1323,-,-,0.1019,-,0.2342
6273,Robin Koch,Leeds,0.0314,0.198,0.0,0.0,-,0.2294
7699,Adam Webster,Brighton,0.0145,0.0,0.0441,0.0425,0.125,0.2261
8481,Jimmy Dunne,Burnley,0.1672,0.0552,-,-,-,0.2224
5609,Yves Bissouma,Brighton,0.028,0.0278,-,0.0265,0.1399,0.2222
5556,Ademola Lookman,Fulham,-,-,-,0.0,0.2147,0.2147
204,Granit Xhaka,Arsenal,0.2084,0.0,0.0,0.0,0.0,0.2084
935,Kurt Zouma,Chelsea,0.0423,0.0373,-,0.0924,0.0275,0.1995
7711,David McGoldrick,Sheffield United,0.0264,0.0,0.0378,0.1158,0.0174,0.1974
8291,Daniel Podence,Wolverhampton Wanderers,0.0,0.1892,-,0.0,-,0.1892
8226,Tariq Lamptey,Brighton,0.0433,0.0761,0.0,0.0,0.069,0.1884
6441,Ferrán Torres,Manchester City,0.0,0.0156,0.1713,-,-,0.1869
6893,Stuart Armstrong,Southampton,-,0.0371,0.0671,0.0796,-,0.1838
4476,Callum Robinson,West Bromwich Albion,0.0,0.0186,0.161,0.0,-,0.1796
7153,Matheus Pereira,West Bromwich Albion,0.104,0.0533,0.0,0.0196,-,0.1769
6892,Fabián Balbuena,West Ham,-,-,0.0,0.0895,0.0848,0.1743
5553,Declan Rice,West Ham,0.0,0.0408,0.0,0.1325,0.0,0.1733
6456,Callum Hudson-Odoi,Chelsea,0.0,-,0.113,0.06,-,0.173
7723,John McGinn,Aston Villa,0.0384,0.1041,0.0174,0.0103,-,0.1702
7420,Miguel Almirón,Newcastle United,0.1353,0.0,0.0344,-,0.0,0.1697
8020,Steven Alzate,Brighton,0.0794,0.0,0.0833,0.0,-,0.1627
7701,Moussa Djenepo,Southampton,0.0,0.0595,0.0337,0.0689,-,0.1621
790,Nathan Redmond,Southampton,0.1395,-,-,0.0,0.0226,0.1621
8720,Jack Harrison,Leeds,0.0582,0.1032,0.0,-,-,0.1614
7706,George Baldock,Sheffield United,0.0329,0.0,0.1282,0.0,0.0,0.1611
885,Kyle Walker-Peters,Southampton,0.0,0.0,0.0,0.1237,0.0363,0.16
7707,Enda Stevens,Sheffield United,0.067,0.0,0.019,0.0079,0.0635,0.1574
900,Adama Traoré,Wolverhampton Wanderers,0.1553,0.0,0.0,0.0,-,0.1553
1689,Jake Livermore,West Bromwich Albion,0.0,0.1552,0.0,0.0,-,0.1552
6842,Alireza Jahanbakhsh,Brighton,0.0,0.1285,0.0233,-,-,0.1518
5956,Youri Tielemans,Leicester,0.0407,0.0392,0.0,0.0,0.0716,0.1515
1726,Abdoulaye Doucouré,Everton,0.0,0.0,0.1367,0.0,0.014,0.1507
7753,James Justin,Leicester,0.0,0.1501,0.0,0.0,0.0,0.1501
3635,Bernardo Silva,Manchester City,-,-,0.1401,0.0,-,0.1401
8300,Steven Bergwijn,Tottenham,0.0,0.0,0.0882,-,0.0506,0.1388
782,Ben Chilwell,Chelsea,-,-,-,0.0751,0.0635,0.1386
5584,Aaron Wan-Bissaka,Manchester United,-,0.0,0.0,0.136,-,0.136
528,Angelo Ogbonna,West Ham,0.0119,0.0489,0.075,0.0,0.0,0.1358
2446,Dani Ceballos,Arsenal,0.0,0.1317,0.0,0.0,0.0,0.1317
6080,Victor Lindelöf,Manchester United,0.1286,0.0,-,0.0,-,0.1286
101,Allan Saint-Maximin,Newcastle United,0.0235,0.0,-,0.0827,0.0217,0.1279
1687,Harry Maguire,Manchester United,0.0145,0.041,0.0,0.0715,-,0.127
6122,Douglas Luiz,Aston Villa,0.0897,0.0,0.0,0.0348,-,0.1245
5256,Oliver Burke,Sheffield United,-,0.0,0.1223,0.0,-,0.1223
757,Jeffrey Schlupp,Crystal Palace,0.0,0.1212,-,-,0.0,0.1212
8758,Kyle Edwards,West Bromwich Albion,0.0626,0.0,-,0.0562,-,0.1188
6818,James Maddison,Leicester,0.0,0.0,0.027,-,0.0895,0.1165
8816,Liam Cooper,Leeds,-,0.0,0.1157,0.0,-,0.1157
842,Oriol Romeu,Southampton,0.0,0.0,0.0,0.0943,0.0194,0.1137
1665,James Tarkowski,Burnley,-,-,0.1128,-,-,0.1128
7714,Ben Osborn,Sheffield United,-,0.0,0.1108,0.0,-,0.1108
620,Kelechi Iheanacho,Leicester,-,-,0.0,0.0857,0.0246,0.1103
496,Mohamed Elneny,Arsenal,0.1102,-,0.0,0.0,-,0.1102
1760,Arthur Masuaku,West Ham,-,0.0113,0.0,0.0198,0.0767,0.1078
638,Kyle Walker,Manchester City,0.0753,0.0162,0.0156,0.0,-,0.1071
2662,Christian Pulisic,Chelsea,-,-,-,0.0,0.1069,0.1069
8965,Vladimir Coufal,West Ham,-,-,-,0.0,0.1024,0.1024
5264,Caglar Söyüncü,Leicester,0.0537,0.048,0.0,0.0,-,0.1017
8778,Fabio Silva,Wolverhampton Wanderers,-,0.0,0.1011,-,-,0.1011
695,Bertrand Traoré,Aston Villa,-,0.0,0.0451,0.0557,-,0.1008
1682,Islam Slimani,Leicester,-,-,-,-,0.1004,0.1004
8723,Ian Poveda-Ocampo,Leeds,-,-,0.0978,0.0,-,0.0978
844,Jay Rodriguez,Burnley,0.0962,-,-,-,-,0.0962
6042,Jan Bednarek,Southampton,0.0,0.0,0.0444,0.0509,0.0,0.0953
8285,Sander Berge,Sheffield United,0.0,0.0745,0.0,0.0,0.0206,0.0951
1747,Kevin Long,Burnley,0.0,0.0,0.093,-,-,0.093
4381,Mateusz Klich,Leeds,0.0732,0.0,0.0192,0.0,-,0.0924
5560,Scott McTominay,Manchester United,0.06,-,0.0,0.0302,-,0.0902
1735,Jack Stephens,Southampton,0.0895,0.0,-,-,-,0.0895
6434,Franck Zambo,Fulham,0.0,0.0158,0.0528,0.0,0.0201,0.0887
3683,Ivan Cavaleiro,Fulham,0.0,0.0,0.0883,0.0,0.0,0.0883
5274,Michael Hector,Fulham,0.0,0.0864,0.0,-,-,0.0864
633,James McArthur,Crystal Palace,0.0663,0.0,0.0,0.0201,0.0,0.0864
332,Joel Matip,Liverpool,0.0,-,-,-,0.0863,0.0863
8961,Rúben Dias,Manchester City,-,-,0.0849,0.0,-,0.0849
6834,Joe Bryan,Fulham,0.0,0.036,0.0472,0.0,-,0.0832
6274,Andriy Yarmolenko,West Ham,0.0821,0.0,-,-,0.0,0.0821
7236,Leander Dendoncker,Wolverhampton Wanderers,0.0,0.0,-,0.0816,-,0.0816
1738,Hal Robson-Kanu,West Bromwich Albion,0.0178,-,0.0472,0.0163,-,0.0813
1676,David Luiz,Arsenal,-,0.0,0.0,0.0,0.0811,0.0811
8706,Eberechi Eze,Crystal Palace,0.0,0.0,0.0809,0.0,-,0.0809
1823,Lucas Digne,Everton,0.0,0.062,0.0171,0.0,0.0,0.0791
7382,Dan Burn,Brighton,-,0.0,-,-,0.0786,0.0786
229,Thiago Alcántara,Liverpool,-,0.0171,-,-,0.0605,0.0776
4422,Ashley Barnes,Burnley,-,-,0.0764,-,-,0.0764
1621,Marcos Alonso,Chelsea,0.0,0.0,0.0755,-,-,0.0755
553,Anthony Martial,Manchester United,0.0141,0.0607,0.0,-,-,0.0748
2383,André Gomes,Everton,0.0747,0.0,0.0,-,0.0,0.0747
660,Ben Davies,Tottenham,0.0732,0.0,0.0,0.0,-,0.0732
1740,Paul Pogba,Manchester United,0.0518,0.0,0.0209,0.0,-,0.0727
8239,Takumi Minamino,Liverpool,-,0.0,0.0,0.0725,-,0.0725
884,Matt Targett,Aston Villa,0.0,0.0,0.0,0.0707,-,0.0707
6817,Fred,Manchester United,-,0.0,0.0,0.0685,-,0.0685
87,Joelinton,Newcastle United,0.031,0.0,0.0,0.0338,0.0,0.0648
835,Ryan Bertrand,Southampton,0.0,0.0,0.0,0.0648,0.0,0.0648
8868,Liam Delap,Manchester City,-,0.0641,-,-,-,0.0641
857,Phil Bardsley,Burnley,0.0634,0.0,0.0,-,-,0.0634
789,Robbie Brady,Burnley,0.0629,-,-,-,-,0.0629
6850,Willy Boly,Wolverhampton Wanderers,0.0,0.0083,0.0,0.0539,-,0.0622
887,Erik Pieters,Burnley,0.0619,-,-,-,-,0.0619
681,César Azpilicueta,Chelsea,0.0,-,0.012,0.0499,0.0,0.0619
1389,Jorginho,Chelsea,0.0,0.0,-,0.0591,0.0,0.0591
1014,Tyler Roberts,Leeds,0.0,0.058,0.0,0.0,-,0.058
2496,Rodri,Manchester City,0.0164,0.0416,0.0,0.0,-,0.058
8940,Antonee Robinson,Fulham,-,-,-,0.0572,0.0,0.0572
503,Theo Walcott,Southampton,-,-,-,-,0.0552,0.0552
714,Gylfi Sigurdsson,Everton,0.0,0.0,0.0,0.0538,0.0,0.0538
7704,Chris Basham,Sheffield United,0.0,0.0,0.0,0.0,0.0537,0.0537
6051,Dale Stephens,Burnley,-,0.0196,0.0338,-,-,0.0534
8719,Kalvin Phillips,Leeds,0.0359,0.0,0.0,0.0172,-,0.0531
8379,Alexis Mac Allister,Brighton,-,-,-,-,0.0522,0.0522
8864,Matthew Cash,Aston Villa,0.0497,0.0,0.0,0.0,-,0.0497
7298,Ben White,Brighton,0.0,0.0,0.0,0.0,0.0494,0.0494
5590,Tosin Adarabioyo,Fulham,-,-,-,-,0.0482,0.0482
554,Juan Mata,Manchester United,-,-,-,0.0481,-,0.0481
1006,Luke Shaw,Manchester United,0.0,0.0,0.0,0.0466,-,0.0466
1750,Ainsley Maitland-Niles,Arsenal,0.0,-,0.0462,0.0,-,0.0462
619,Sergio Agüero,Manchester City,-,-,-,0.0454,-,0.0454
200,Andreas Christensen,Chelsea,0.0,0.0,0.0,-,0.0453,0.0453
3422,João Moutinho,Wolverhampton Wanderers,0.0,0.0,0.0452,0.0,-,0.0452
7709,John Fleck,Sheffield United,0.0438,0.0,-,0.0,-,0.0438
839,Shane Long,Southampton,0.0,0.0434,-,0.0,0.0,0.0434
534,Aaron Cresswell,West Ham,0.0,0.0,0.0,0.0,0.0433,0.0433
585,Seamus Coleman,Everton,0.0184,0.0,0.0,0.0223,0.0,0.0407
7077,Denis Odoi,Fulham,0.0205,0.0195,0.0,-,-,0.04
239,Pascal Groß,Brighton,0.0,-,0.039,0.0,0.0,0.039
7703,John Egan,Sheffield United,0.039,0.0,-,0.0,0.0,0.039
7187,Sergio Reguilón,Tottenham,-,-,-,0.0383,0.0,0.0383
6835,Tom Cairney,Fulham,0.0,-,0.0115,0.0,0.0253,0.0368
461,Matt Ritchie,Newcastle United,-,-,0.0366,-,-,0.0366
910,Harrison Reed,Fulham,0.0,0.0361,-,-,-,0.0361
751,N'Golo Kanté,Chelsea,0.0,0.0,0.0,0.0336,0.0,0.0336
343,Pierre-Emile Højbjerg,Tottenham,0.0,0.0,0.0206,0.0129,0.0,0.0335
6062,Isaac Hayden,Newcastle United,0.0,0.0107,0.0,0.0224,0.0,0.0331
486,Adam Lallana,Brighton,0.0,0.0,0.0,0.0,0.0325,0.0325
7078,Sean Longstaff,Newcastle United,0.0,-,-,0.0314,-,0.0314
8756,Dara O'Shea,West Bromwich Albion,0.0,0.0,0.0,0.0295,-,0.0295
6044,Charlie Taylor,Burnley,0.0,0.0289,0.0,-,-,0.0289
3389,Benjamin Mendy,Manchester City,0.0289,0.0,0.0,-,-,0.0289
8757,Romaine Sawyers,West Bromwich Albion,0.0,0.0,0.0288,0.0,-,0.0288
4391,Darnell Furlong,West Bromwich Albion,0.0284,0.0,0.0,-,-,0.0284
8089,Kieran Tierney,Arsenal,0.0,-,0.0,0.0,0.0284,0.0284
1379,Allan,Everton,0.0,0.0139,0.0141,-,0.0,0.028
688,Ruben Loftus-Cheek,Fulham,-,-,-,-,0.027,0.027
1683,Ryan Fraser,Newcastle United,-,0.0,-,0.0254,0.0,0.0254
3420,Fabinho,Liverpool,0.0,0.0,0.0,0.0,0.0244,0.0244
8456,Nathan Tella,Southampton,-,0.0241,0.0,-,0.0,0.0241
1299,Mario Lemina,Fulham,-,0.0,-,-,0.0236,0.0236
76,Fabian Schär,Newcastle United,-,-,-,0.0,0.0232,0.0232
1719,Javier Manquillo,Newcastle United,0.0,0.0,0.0,0.0232,-,0.0232
1678,Michy Batshuayi,Crystal Palace,-,0.0231,0.0,-,0.0,0.0231
1304,Moise Kean,Everton,0.0,0.0223,-,-,-,0.0223
8040,Marvelous Nakamba,Aston Villa,-,0.0,0.0222,-,-,0.0222
669,Ashley Westwood,Burnley,0.0,0.0,0.0219,-,-,0.0219
2498,Aymeric Laporte,Manchester City,-,-,0.0217,-,-,0.0217
8067,Reece James,Chelsea,0.0198,0.0,0.0,-,0.0,0.0198
111,Jannik Vestergaard,Southampton,0.0,-,0.0,0.0,0.0195,0.0195
485,Mamadou Sakho,Crystal Palace,-,0.0,0.0,0.0188,-,0.0188
1737,Matt Phillips,West Bromwich Albion,-,0.0,0.0182,-,-,0.0182
592,Ross Barkley,Chelsea,0.0175,0.0,-,-,-,0.0175
697,Nemanja Matic,Manchester United,-,0.0166,0.0,0.0,-,0.0166
549,Timothy Fosu-Mensah,Manchester United,0.0154,-,-,-,-,0.0154
6369,Ethan Ampadu,Sheffield United,-,0.014,0.0,-,-,0.014
1785,Nampalys Mendy,Leicester,0.0,0.0,0.0,0.0126,0.0,0.0126
589,James McCarthy,Crystal Palace,0.0,0.0,0.0123,0.0,-,0.0123
535,Manuel Lanzini,West Ham,-,-,-,-,0.0097,0.0097
3304,Maxime Le Marchand,Fulham,-,-,0.0,0.0095,-,0.0095
766,Jamaal Lascelles,Newcastle United,0.0,0.0087,0.0,-,0.0,0.0087
2254,Mateo Kovacic,Chelsea,-,0.0,0.0069,0.0,-,0.0069
8717,Pascal Struijk,Leeds,0.0,-,-,-,-,0.0
8721,Jamie Shackleton,Leeds,0.0,-,-,-,-,0.0
8918,Max Lowe,Sheffield United,-,-,-,-,0.0,0.0
725,Ola Aina,Fulham,-,-,-,0.0,0.0,0.0
8715,Illan Meslier,Leeds,0.0,0.0,0.0,0.0,-,0.0
1053,Keinan Davis,Aston Villa,0.0,-,-,-,-,0.0
4401,Emiliano Martinez,Aston Villa,0.0,0.0,0.0,0.0,-,0.0
1685,Ahmed Elmohamady,Aston Villa,-,-,0.0,-,-,0.0
2164,Pablo Hernández,Leeds,0.0,-,-,-,-,0.0
2310,Alphonse Areola,Fulham,-,0.0,0.0,0.0,0.0,0.0
7710,Oliver Norwood,Sheffield United,0.0,-,0.0,-,0.0,0.0
8941,Jacob Ramsey,Aston Villa,-,0.0,-,-,-,0.0
5708,Fernando Marçal,Wolverhampton Wanderers,0.0,0.0,-,-,-,0.0
500,Alex Iwobi,Everton,-,0.0,0.0,0.0,0.0,0.0
8227,Oskar Buur,Wolverhampton Wanderers,0.0,-,-,-,-,0.0
6849,Rui Patrício,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,-,0.0
7689,Ben Godfrey,Everton,-,-,-,-,0.0,0.0
6851,Conor Coady,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,-,0.0
8704,Marek Rodák,Fulham,0.0,-,-,-,-,0.0
6856,Rúben Vinagre,Wolverhampton Wanderers,-,0.0,0.0,-,-,0.0
7332,Max Kilman,Wolverhampton Wanderers,-,-,-,0.0,-,0.0
7184,Tim Ream,Fulham,0.0,-,0.0,0.0,0.0,0.0
661,Josh Onomah,Fulham,0.0,0.0,-,-,-,0.0
1042,Tom Davies,Everton,0.0,-,0.0,0.0,-,0.0
503,Theo Walcott,Everton,-,-,-,0.0,-,0.0
8351,Ki-Jana Hoever,Wolverhampton Wanderers,-,-,0.0,0.0,-,0.0
8777,Vitinha,Wolverhampton Wanderers,0.0,-,0.0,-,-,0.0
876,Fabian Delph,Everton,-,-,-,0.0,-,0.0
741,Jordan Pickford,Everton,0.0,0.0,0.0,0.0,0.0,0.0
5569,Rhian Brewster,Sheffield United,-,-,-,-,0.0,0.0
5603,Aaron Ramsdale,Sheffield United,0.0,0.0,0.0,0.0,0.0,0.0
7705,Jack O'Connell,Sheffield United,0.0,0.0,-,-,-,0.0
5973,Kenny Tete,Fulham,-,0.0,0.0,-,-,0.0
706,Lukasz Fabianski,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
1739,Eric Bailly,Manchester United,-,0.0,0.0,-,-,0.0
635,Alex McCarthy,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
181,Bernd Leno,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
342,Sead Kolasinac,Arsenal,-,0.0,-,-,-,0.0
492,Héctor Bellerín,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
6027,Jairo Riedewald,Crystal Palace,-,-,0.0,0.0,0.0,0.0
1749,Rob Holding,Arsenal,0.0,0.0,0.0,-,-,0.0
2328,Thomas Partey,Arsenal,-,-,-,-,0.0,0.0
5549,Luka Milivojevic,Crystal Palace,0.0,0.0,-,0.0,0.0,0.0
2190,Vicente Guaita,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
708,Federico Fernández,Newcastle United,0.0,0.0,0.0,0.0,0.0,0.0
699,Gary Cahill,Crystal Palace,-,-,-,-,0.0,0.0
780,Karl Darlow,Newcastle United,0.0,0.0,0.0,0.0,0.0,0.0
1545,Emil Krafth,Newcastle United,-,-,-,0.0,0.0,0.0
6063,Jacob Murphy,Newcastle United,-,-,0.0,-,-,0.0
7691,Jamal Lewis,Newcastle United,0.0,0.0,0.0,0.0,0.0,0.0
606,Christian Benteke,Crystal Palace,-,-,0.0,-,0.0,0.0
512,Scott Dann,Crystal Palace,0.0,-,-,-,-,0.0
8214,Tyrick Mitchell,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
502,Olivier Giroud,Chelsea,-,-,0.0,-,-,0.0
8966,Filip Krovinovic,West Bromwich Albion,-,-,-,0.0,-,0.0
624,Willy Caballero,Chelsea,-,-,0.0,-,-,0.0
1691,Robert Snodgrass,West Ham,-,-,-,-,0.0,0.0
3203,Issa Diop,West Ham,0.0,0.0,-,-,-,0.0
6424,Ben Johnson,West Ham,-,-,0.0,-,-,0.0
6891,Ryan Fredericks,West Ham,0.0,0.0,0.0,-,-,0.0
533,Mark Noble,West Ham,0.0,-,0.0,0.0,-,0.0
8992,Hakim Ziyech,Chelsea,-,-,-,-,0.0,0.0
6880,Edouard Mendy,Chelsea,-,-,-,0.0,-,0.0
5061,Kepa,Chelsea,0.0,0.0,-,-,0.0,0.0
3288,Thiago Silva,Chelsea,-,-,0.0,0.0,-,0.0
637,Hugo Lloris,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0
639,Toby Alderweireld,Tottenham,0.0,-,-,-,0.0,0.0
772,Moussa Sissoko,Tottenham,0.0,-,-,0.0,0.0,0.0
971,Harry Winks,Tottenham,0.0,0.0,0.0,-,0.0,0.0
